Collection year,Semester,Region,Year Level,Indigenous status,SDA type,Reason description,SDA count
2019,Semester 2,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,1
2019,Semester 2,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,1
2019,Semester 2,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,34
2019,Semester 2,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,4
2019,Semester 2,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Property Misconduct involving other's property,2
2019,Semester 2,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,9
2019,Semester 2,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Substance Misconduct involving tobacco,2
2019,Semester 2,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,9
2019,Semester 2,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,11
2019,Semester 2,Far North Queensland,Year 5,Non-Indigenous,Long Suspension,Other conduct prejudicial to the good order and management of the school,1
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,17
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,6
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,7
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,8
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,11
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,62
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,10
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Short Suspension,Property Misconduct involving other's property,11
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Short Suspension,Refusal to participate in the program of instruction,11
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Short Suspension,Substance Misconduct involving tobacco,1
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Short Suspension,Substance Misconduct involving other legal substances,1
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,1
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,51
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,13
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Long Suspension,Other conduct prejudicial to the good order and management of the school,1
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,2
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Long Suspension,Physical Misconduct involving Adults involving an object,1
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,2
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Long Suspension,Property Misconduct involving other's property,1
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Exclusion,Physical Misconduct involving Adults involving an object,1
2019,Semester 2,Far North Queensland,Year 6,Indigenous,Exclusion,Physical Misconduct involving Students not involving an object,1
2019,Semester 2,Far North Queensland,Year 6,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,16
2019,Semester 2,Far North Queensland,Year 6,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,1
2019,Semester 2,Far North Queensland,Year 6,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,1
2019,Semester 2,Far North Queensland,Year 6,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,2
2019,Semester 2,Far North Queensland,Year 6,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,4
2019,Semester 2,Far North Queensland,Year 6,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,43
2019,Semester 2,Far North Queensland,Year 6,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,3
2019,Semester 2,Far North Queensland,Year 6,Non-Indigenous,Short Suspension,Property Misconduct involving other's property,2
2019,Semester 2,Far North Queensland,Year 6,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,5
2019,Semester 2,Far North Queensland,Year 6,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,19
2019,Semester 2,Far North Queensland,Year 6,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,14
2019,Semester 2,Far North Queensland,Year 6,Non-Indigenous,Long Suspension,Substance Misconduct involving an illicit substance,1
2019,Semester 2,Far North Queensland,Year 6,Non-Indigenous,Exclusion,Physical Misconduct involving Students not involving an object,1
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Short Suspension,Absences,9
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,19
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,27
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,12
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,6
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,4
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,65
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,9
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Short Suspension,Property Misconduct involving own property,2
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Short Suspension,Property Misconduct involving other's property,16
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Short Suspension,Refusal to participate in the program of instruction,37
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Short Suspension,Substance Misconduct involving tobacco,1
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Short Suspension,Substance Misconduct involving other legal substances,1
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,3
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,81
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,9
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,2
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Long Suspension,Physical Misconduct involving Adults not involving an object,1
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Long Suspension,Physical Misconduct involving Adults involving an object,2
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,2
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Long Suspension,Property Misconduct involving other's property,2
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Long Suspension,Verbal or Non Verbal Misconduct involving Adults,2
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Long Suspension,Verbal or Non Verbal Misconduct involving Students,1
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Exclusion,Physical Misconduct involving Adults not involving an object,1
2019,Semester 2,Far North Queensland,Year 7,Indigenous,Exclusion,Physical Misconduct involving Students not involving an object,1
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Absences,2
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,14
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,14
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,14
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,2
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,4
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,45
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,5
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Property Misconduct involving other's property,9
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,6
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Substance Misconduct involving tobacco,2
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Substance Misconduct involving other legal substances,2
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,5
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,29
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,9
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,1
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Long Suspension,Physical Misconduct involving Adults involving an object,1
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,2
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Long Suspension,Physical Misconduct involving Students involving an object,1
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Long Suspension,Substance Misconduct involving an illicit substance,1
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Long Suspension,Verbal or Non Verbal Misconduct involving Adults,2
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Exclusion,Physical Misconduct involving Adults not involving an object,1
2019,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Exclusion,Physical Misconduct involving Students involving an object,1
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Absences,3
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,21
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,7
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,27
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,5
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,5
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,38
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,4
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Property Misconduct involving own property,2
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Property Misconduct involving other's property,16
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Refusal to participate in the program of instruction,21
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Substance Misconduct involving tobacco,3
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Substance Misconduct involving other legal substances,5
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,4
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,62
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,6
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Long Suspension,Other conduct prejudicial to the good order and management of the school,2
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,4
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Long Suspension,Physical Misconduct involving Adults not involving an object,3
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,11
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Long Suspension,Property Misconduct involving other's property,3
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Long Suspension,Verbal or Non Verbal Misconduct involving Adults,1
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Exclusion,Physical Misconduct involving Adults not involving an object,1
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Exclusion,Physical Misconduct involving Students not involving an object,1
2019,Semester 2,Far North Queensland,Year 8,Indigenous,Exclusion,Property Misconduct involving other's property,1
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Absences,2
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,19
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,32
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,5
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,5
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,2
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,50
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,5
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Property Misconduct involving own property,3
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Property Misconduct involving other's property,7
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,25
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Substance Misconduct involving tobacco,8
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Substance Misconduct involving other legal substances,11
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,14
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,55
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,10
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,2
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,1
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Long Suspension,Property Misconduct involving other's property,2
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Long Suspension,Refusal to participate in the program of instruction,2
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Long Suspension,Substance Misconduct involving other legal substances,2
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Long Suspension,Substance Misconduct involving an illicit substance,3
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Long Suspension,Verbal or Non Verbal Misconduct involving Adults,3
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Long Suspension,Verbal or Non Verbal Misconduct involving Students,1
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Exclusion,Physical Misconduct involving Students not involving an object,1
2019,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Exclusion,Substance Misconduct involving other legal substances,1
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Absences,5
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,13
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,9
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,15
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,1
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,25
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,3
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Property Misconduct involving own property,1
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Property Misconduct involving other's property,11
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Refusal to participate in the program of instruction,9
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Substance Misconduct involving tobacco,7
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Substance Misconduct involving other legal substances,2
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,6
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,63
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,3
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Persistently disruptive behaviour adversely affecting others,1
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,5
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Physical Misconduct involving Adults not involving an object,2
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,3
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Physical Misconduct involving Students involving an object,1
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Property Misconduct involving other's property,1
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Refusal to participate in the program of instruction,2
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Substance Misconduct involving an illicit substance,1
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Exclusion,Physical Misconduct involving Adults not involving an object,1
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Exclusion,Physical Misconduct involving Adults involving an object,1
2019,Semester 2,Far North Queensland,Year 9,Indigenous,Exclusion,Physical Misconduct involving Students not involving an object,1
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Absences,5
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,8
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,18
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,5
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,1
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,22
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,4
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Property Misconduct involving own property,3
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Property Misconduct involving other's property,5
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,7
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Substance Misconduct involving tobacco,1
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Substance Misconduct involving other legal substances,3
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,14
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,48
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,6
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,3
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Physical Misconduct involving Adults involving an object,1
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,2
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Refusal to participate in the program of instruction,1
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Substance Misconduct involving an illicit substance,6
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Verbal or Non Verbal Misconduct involving Adults,2
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Exclusion,Other Serious conduct prejudicial to the good order and management of the school,2
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Exclusion,Physical Misconduct involving Students involving an object,1
2019,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Exclusion,Substance Misconduct involving an illicit substance,1
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Absences,7
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,5
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,11
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,6
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,1
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,2
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,23
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,5
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Property Misconduct involving other's property,7
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Refusal to participate in the program of instruction,7
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Substance Misconduct involving tobacco,7
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Substance Misconduct involving other legal substances,1
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,2
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,29
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,3
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Long Suspension,Absences,1
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,2
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Long Suspension,Physical Misconduct involving Adults not involving an object,1
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,2
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Long Suspension,Physical Misconduct involving Students involving an object,1
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Long Suspension,Property Misconduct involving other's property,1
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Long Suspension,Substance Misconduct involving an illicit substance,1
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Exclusion,Physical Misconduct involving Students involving an object,1
2019,Semester 2,Far North Queensland,Year 10,Indigenous,Cancellation,Refusal to participate in the program of instruction,3
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Absences,10
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,3
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,19
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,9
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,1
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,22
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,6
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Property Misconduct involving own property,3
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Property Misconduct involving other's property,3
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,8
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Substance Misconduct involving tobacco,4
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Substance Misconduct involving other legal substances,3
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,8
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,28
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,6
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,1
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Long Suspension,Property Misconduct involving other's property,1
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Long Suspension,Refusal to participate in the program of instruction,1
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Long Suspension,Substance Misconduct involving an illicit substance,9
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Exclusion,Physical Misconduct involving Students not involving an object,1
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Exclusion,Substance Misconduct involving an illicit substance,2
2019,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Cancellation,Refusal to participate in the program of instruction,3
2019,Semester 2,Far North Queensland,Year 11,Indigenous,Short Suspension,Absences,1
2019,Semester 2,Far North Queensland,Year 11,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,1
2019,Semester 2,Far North Queensland,Year 11,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,5
2019,Semester 2,Far North Queensland,Year 11,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,3
2019,Semester 2,Far North Queensland,Year 11,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,3
2019,Semester 2,Far North Queensland,Year 11,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,2
2019,Semester 2,Far North Queensland,Year 11,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,9
2019,Semester 2,Far North Queensland,Year 11,Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,3
2019,Semester 2,Far North Queensland,Year 11,Indigenous,Short Suspension,Property Misconduct involving own property,1
2019,Semester 2,Far North Queensland,Year 11,Indigenous,Short Suspension,Property Misconduct involving other's property,1
2019,Semester 2,Far North Queensland,Year 11,Indigenous,Short Suspension,Refusal to participate in the program of instruction,13
